SUBJECT|ANT_E|ANT_E_BUCKET|RECALL|TRIAL|DATE|TIME|CONDITION|STIMULUS|PROFILE|SINGLE_OCC|HIGH_SPEED|INTELL_MATCH|INTELL_VISBL|SPEED_VISBL|OCC_VISBL|DECISION_POSSBL|SHOT|ERROR|DECISION_TIME|REACTION_TIME|FEEDBACK_TIME|HIT|MISS|CR|FA
4|4|3|1|33|19042013|13:30:00|1|44.OS(0,0,BV).avi|0,0,0|0|0|0|2500|12500|12000|12000|FALSCH|0|16777|4777|1172|0|0|1|0
4|4|3|1|34|19042013|13:30:00|1|23.BV(1,1,OS).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|13665|2165|1458|1|0|0|0
4|4|3|1|35|19042013|13:30:00|1|44.OS(0,0,BV).avi|0,0,0|0|0|0|2500|12500|12000|12000|FALSCH|0|13993|1993|902|0|0|1|0
4|4|3|1|36|19042013|13:31:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|21513|11213|1615|1|0|0|0
4|4|3|1|37|19042013|13:31:00|1|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|19449|11649|893|1|0|0|0
4|4|3|1|38|19042013|13:32:00|1|25.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|11025|725|714|0|0|1|0
4|4|3|1|39|19042013|13:32:00|1|15.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|FALSCH|0|8193|893|873|0|0|1|0
4|4|3|1|40|19042013|13:32:00|1|23.BV(1,1,OS).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|13466|1966|1139|1|0|0|0
4|4|3|1|41|19042013|13:32:00|1|08.BV(1,1,WA).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|12864|1364|981|1|0|0|0
4|4|3|1|42|19042013|13:33:00|1|48.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|WAHR|0|12442|2642|820|1|0|0|0
4|4|3|1|43|19042013|13:33:00|1|26.OS(0,1,BV).avi|0,1,0|0|1|0|1500|10000|7300|7300|FALSCH|0|8258|958|1030|0|0|1|0
4|4|3|1|44|19042013|13:33:00|1|03.WA(1,1,BV).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|11450|950|740|1|0|0|0
4|4|3|1|45|19042013|13:34:00|1|08.BV(1,1,WA).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|13553|2053|999|1|0|0|0
4|4|3|1|46|19042013|13:34:00|1|16.WA(0,1,OS).avi|0,1,0|0|1|0|5000|11000|10000|10000|FALSCH|0|13158|3158|805|0|0|1|0
4|4|3|1|47|19042013|13:34:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|16337|6037|1106|1|0|0|0
4|4|3|1|48|19042013|13:34:00|1|35.WA(1,1,WA).avi|1,1,1|1|1|1|2000|10500|8100|8100|WAHR|0|12014|3914|980|1|0|0|0
4|4|3|1|49|19042013|13:35:00|1|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|18361|10561|769|1|0|0|0
5|1|1|1|1|19042013|13:25:00|2|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|31070|23270|15015|0|1|0|0
5|1|1|1|2|19042013|13:26:00|2|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|24794|12794|15019|0|0|1|0
5|1|1|1|3|19042013|13:27:00|2|48.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|WAHR|0|12542|2742|15025|1|0|0|0
5|1|1|1|4|19042013|13:27:00|2|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|18045|7346|15023|1|0|0|0
5|1|1|1|5|19042013|13:28:00|2|42.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|12847|1347|15019|1|0|0|0
5|1|1|1|6|19042013|13:28:00|2|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|12008|1008|15015|1|0|0|0
5|1|1|1|7|19042013|13:29:00|2|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|18351|8051|12421|1|0|0|0
5|1|1|1|8|19042013|13:29:00|2|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|15279|7479|1810|1|0|0|0
5|1|1|1|9|19042013|13:30:00|2|32.WA(0,0,OS).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|10698|1198|2202|0|0|1|0
5|1|1|1|10|19042013|13:30:00|2|38.BV(0,0,OS).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|16639|2139|1618|0|0|1|0
5|1|1|1|11|19042013|13:30:00|2|10.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|11257|957|1442|0|0|1|0
5|1|1|1|12|19042013|13:31:00|2|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|13567|2868|1765|1|0|0|0
5|1|1|1|13|19042013|13:31:00|2|46.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|WAHR|1|15047|3047|5737|0|0|0|1
5|1|1|1|14|19042013|13:31:00|2|37.BV(0,0,WA).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|16809|2309|2171|0|0|1|0
5|1|1|1|15|19042013|13:32:00|2|22.BV(1,0,OS).avi|1,0,0|1|0|0|2500|12000|10699|12000|WAHR|1|15486|3486|15006|0|0|0|1
5|1|1|1|16|19042013|13:32:00|2|27.OS(1,0,BV).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|14334|2334|1146|0|0|1|0
5|1|1|1|17|19042013|13:33:00|2|37.BV(0,0,WA).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|16839|2339|2539|0|0|1|0
5|1|1|1|18|19042013|13:33:00|2|32.WA(0,0,OS).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|10447|947|1642|0|0|1|0
5|1|1|1|19|19042013|13:33:00|2|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|13335|1335|1245|0|0|1|0
5|1|1|1|20|19042013|13:34:00|2|48.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|WAHR|0|11808|2008|987|1|0|0|0
5|1|1|1|21|19042013|13:34:00|2|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|13998|1998|1223|0|0|1|0
5|1|1|1|22|19042013|13:34:00|2|23.BV(1,1,OS).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|13807|2307|873|1|0|0|0
5|1|1|1|23|19042013|13:34:00|2|18.WA(1,1,OS).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|12647|2147|1360|1|0|0|0
5|1|1|1|24|19042013|13:35:00|2|01.WA(0,1,BV).avi|0,1,0|0|1|0|5000|11000|10000|10000|FALSCH|0|11029|1029|1039|0|0|1|0
5|1|1|1|25|19042013|13:35:00|2|46.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|WAHR|1|17670|5670|2650|0|0|0|1
5|1|1|1|26|19042013|13:36:00|2|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|24719|16919|1137|1|0|0|0
5|1|1|1|27|19042013|13:36:00|2|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|16655|3155|819|0|0|1|0
5|1|1|1|28|19042013|13:36:00|2|39.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|FALSCH|0|16903|2403|818|0|0|1|0
5|1|1|1|29|19042013|13:37:00|2|46.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|FALSCH|0|21879|9879|1250|0|0|1|0
5|1|1|1|30|19042013|13:37:00|2|36.WA(1,1,WA).avi|1,1,1|1|1|1|2500|10500|8100|8100|WAHR|0|11414|3314|1027|1|0|0|0
5|1|1|1|31|19042013|13:37:00|2|34.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|10199|699|859|0|0|1|0
5|1|1|1|32|19042013|13:38:00|2|42.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|13111|1611|1096|1|0|0|0
5|1|1|1|33|19042013|13:38:00|2|39.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|FALSCH|0|16901|2401|995|0|0|1|0
5|1|1|1|34|19042013|13:38:00|2|03.WA(1,1,BV).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|13135|2635|947|1|0|0|0
5|1|1|1|35|19042013|13:39:00|2|27.OS(1,0,BV).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|14727|2727|867|0|0|1|0
5|1|1|1|36|19042013|13:39:00|2|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|13327|2327|1079|1|0|0|0
5|1|1|1|37|19042013|13:39:00|2|05.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|10903|803|798|0|0|1|0
5|1|1|1|38|19042013|13:39:00|2|15.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|FALSCH|0|8480|1180|741|0|0|1|0
5|1|1|1|39|19042013|13:40:00|2|10.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|11023|723|948|0|0|1|0
5|1|1|1|40|19042013|13:40:00|2|05.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|9895|-205|810|0|0|1|0
5|1|1|1|41|19042013|13:40:00|2|39.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|FALSCH|0|16559|2059|974|0|0|1|0
5|1|1|1|42|19042013|13:40:00|2|26.OS(0,1,BV).avi|0,1,0|0|1|0|1500|10000|7300|7300|FALSCH|0|8603|1303|1594|0|0|1|0
5|1|1|1|43|19042013|13:41:00|2|21.BV(0,1,OS).avi|0,1,0|0|1|0|3000|10500|10199|10199|FALSCH|0|10519|320|838|0|0|1|0
5|1|1|1|44|19042013|13:41:00|2|26.OS(0,1,BV).avi|0,1,0|0|1|0|1500|10000|7300|7300|FALSCH|0|8334|1034|858|0|0|1|0
5|1|1|1|45|19042013|13:41:00|2|06.BV(0,1,WA).avi|0,1,0|0|1|0|3000|10500|10199|10199|FALSCH|0|7999|-2200|764|0|0|1|0
6|1|1|1|1|19042013|13:59:00|3|06.BV(0,1,WA).avi|0,1,0|0|1|0|3000|10500|10199|10199|WAHR|1|16633|6434|15022|0|0|0|1
6|1|1|1|2|19042013|13:59:00|3|37.BV(0,0,WA).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|17730|3230|15016|0|0|1|0
6|1|1|1|3|19042013|14:00:00|3|21.BV(0,1,OS).avi|0,1,0|0|1|0|3000|10500|10199|10199|FALSCH|0|13798|3599|15006|0|0|1|0
6|1|1|1|4|19042013|14:01:00|3|23.BV(1,1,OS).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|16807|5307|15008|1|0|0|0
6|1|1|1|5|19042013|14:01:00|3|10.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|12940|2640|15020|0|0|1|0
6|1|1|1|6|19042013|14:02:00|3|03.WA(1,1,BV).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|14614|4114|9078|1|0|0|0
6|1|1|1|7|19042013|14:02:00|3|43.OS(0,0,WA).avi|0,0,0|0|0|0|2500|12500|12000|12000|FALSCH|0|18278|6278|1618|0|0|1|0
6|1|1|1|8|19042013|14:02:00|3|20.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|12406|2306|991|0|0|1|0
6|1|1|1|9|19042013|14:03:00|3|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|20877|13077|884|1|0|0|0
6|1|1|1|10|19042013|14:03:00|3|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|16271|4271|1110|0|0|1|0
6|1|1|1|11|19042013|14:03:00|3|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|14016|3016|1310|1|0|0|0
6|1|1|1|12|19042013|14:04:00|3|38.BV(0,0,OS).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|17342|2842|960|0|0|1|0
6|1|1|1|13|19042013|14:04:00|3|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|18398|10598|1062|1|0|0|0
6|1|1|1|14|19042013|14:05:00|3|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|16062|5363|1115|1|0|0|0
6|1|1|1|15|19042013|14:05:00|3|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|13038|2738|998|1|0|0|0
6|1|1|1|16|19042013|14:05:00|3|26.OS(0,1,BV).avi|0,1,0|0|1|0|1500|10000|7300|7300|FALSCH|0|10501|3201|1273|0|0|1|0
6|1|1|1|17|19042013|14:05:00|3|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|11934|1634|2124|1|0|0|0
6|1|1|1|18|19042013|14:06:00|3|33.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|11540|2040|1218|0|0|1|0
6|1|1|1|19|19042013|14:06:00|3|45.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|FALSCH|0|23074|11074|1054|0|0|1|0
6|1|1|1|20|19042013|14:06:00|3|30.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|FALSCH|0|9918|2618|872|0|0|1|0
6|1|1|1|21|19042013|14:07:00|3|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|12998|1998|910|1|0|0|0
6|1|1|1|22|19042013|14:07:00|3|20.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|11518|1418|1204|0|0|1|0
6|1|1|1|23|19042013|14:08:00|3|46.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|FALSCH|0|24399|12399|1163|0|0|1|0
6|1|1|1|24|19042013|14:08:00|3|48.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|WAHR|0|14043|4243|1068|1|0|0|0
6|1|1|1|25|19042013|14:08:00|3|16.WA(0,1,OS).avi|0,1,0|0|1|0|5000|11000|10000|10000|FALSCH|0|11222|1222|882|0|0|1|0
6|1|1|1|26|19042013|14:08:00|3|18.WA(1,1,OS).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|13599|3099|984|1|0|0|0
6|1|1|1|27|19042013|14:09:00|3|39.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|FALSCH|0|17759|3259|1029|0|0|1|0
6|1|1|1|28|19042013|14:09:00|3|35.WA(1,1,WA).avi|1,1,1|1|1|1|2000|10500|8100|8100|WAHR|0|13141|5041|1002|1|0|0|0
6|1|1|1|29|19042013|14:09:00|3|32.WA(0,0,OS).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|11534|2034|1285|0|0|1|0
6|1|1|1|30|19042013|14:10:00|3|48.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|WAHR|0|13919|4119|883|1|0|0|0
6|1|1|1|31|19042013|14:10:00|3|26.OS(0,1,BV).avi|0,1,0|0|1|0|1500|10000|7300|7300|FALSCH|0|9470|2170|838|0|0|1|0
6|1|1|1|32|19042013|14:10:00|3|15.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|FALSCH|0|8478|1178|885|0|0|1|0
6|1|1|1|33|19042013|14:10:00|3|35.WA(1,1,WA).avi|1,1,1|1|1|1|2000|10500|8100|8100|WAHR|0|13271|5171|905|1|0|0|0
6|1|1|1|34|19042013|14:11:00|3|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|18494|4994|991|0|0|1|0
6|1|1|1|35|19042013|14:11:00|3|41.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|13686|2186|1152|1|0|0|0
6|1|1|1|36|19042013|14:12:00|3|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|16718|3218|898|0|0|1|0
6|1|1|1|37|19042013|14:12:00|3|37.BV(0,0,WA).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|17278|2778|1183|0|0|1|0
6|1|1|1|38|19042013|14:12:00|3|27.OS(1,0,BV).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|15262|3262|1061|0|0|1|0
6|1|1|1|39|19042013|14:13:00|3|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|16838|3338|804|0|0|1|0
6|1|1|1|40|19042013|14:13:00|3|45.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|FALSCH|0|23182|11182|1006|0|0|1|0
6|1|1|1|41|19042013|14:13:00|3|06.BV(0,1,WA).avi|0,1,0|0|1|0|3000|10500|10199|10199|FALSCH|0|12814|2615|1197|0|0|1|0
7|3|3|1|1|19042013|14:21:00|1|13.OS(1,1,WA).avi|1,1,0|1|1|0|1500|11000|9800|11000|FALSCH|1|17890|6890|6720|0|1|0|0
7|3|3|1|2|19042013|14:22:00|1|11.OS(0,1,WA).avi|0,1,0|0|1|0|1500|10000|7300|7300|WAHR|1|12239|4939|5053|0|0|0|1
7|3|3|1|3|19042013|14:22:00|1|36.WA(1,1,WA).avi|1,1,1|1|1|1|2500|10500|8100|8100|WAHR|0|14906|6806|4111|1|0|0|0
7|3|3|1|4|19042013|14:23:00|1|07.BV(1,0,WA).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|30312|18312|7325|0|0|1|0
7|3|3|1|5|19042013|14:24:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|26151|15851|2256|1|0|0|0
7|3|3|1|6|19042013|14:24:00|1|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|23499|9999|1276|0|0|1|0
7|3|3|1|7|19042013|14:25:00|1|31.WA(0,0,BV).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|14269|4769|1240|0|0|1|0
7|3|3|1|8|19042013|14:25:00|1|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|22211|14411|825|1|0|0|0
7|3|3|1|9|19042013|14:25:00|1|13.OS(1,1,WA).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|13335|2335|1018|1|0|0|0
7|3|3|1|10|19042013|14:26:00|1|34.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|14321|4821|861|0|0|1|0
7|3|3|1|11|19042013|14:26:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|21459|11159|617|1|0|0|0
7|3|3|1|12|19042013|14:26:00|1|08.BV(1,1,WA).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|14162|2662|575|1|0|0|0
7|3|3|1|13|19042013|14:27:00|1|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|12423|4623|1025|1|0|0|0
7|3|3|1|14|19042013|14:27:00|1|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|14819|4519|1107|1|0|0|0
7|3|3|1|15|19042013|14:27:00|1|01.WA(0,1,BV).avi|0,1,0|0|1|0|5000|11000|10000|10000|FALSCH|0|14666|4666|1030|0|0|1|0
7|3|3|1|16|19042013|14:28:00|1|06.BV(0,1,WA).avi|0,1,0|0|1|0|3000|10500|10199|10199|FALSCH|0|11867|1668|490|0|0|1|0
7|3|3|1|17|19042013|14:28:00|1|35.WA(1,1,WA).avi|1,1,1|1|1|1|2000|10500|8100|8100|WAHR|0|12363|4263|789|1|0|0|0
7|3|3|1|18|19042013|14:28:00|1|05.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|11713|1613|653|0|0|1|0
7|3|3|1|19|19042013|14:28:00|1|25.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|11730|1430|1510|0|0|1|0
7|3|3|1|20|19042013|14:29:00|1|48.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|WAHR|0|12451|2651|840|1|0|0|0
7|3|3|1|21|19042013|14:29:00|1|39.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|FALSCH|0|16754|2254|807|0|0|1|0
7|3|3|1|22|19042013|14:29:00|1|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|12754|1754|3808|1|0|0|0
7|3|3|1|23|19042013|14:30:00|1|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|15555|2055|798|0|0|1|0
7|3|3|1|24|19042013|14:30:00|1|16.WA(0,1,OS).avi|0,1,0|0|1|0|5000|11000|10000|10000|FALSCH|0|11835|1835|788|0|0|1|0
7|3|3|1|25|19042013|14:30:00|1|44.OS(0,0,BV).avi|0,0,0|0|0|0|2500|12500|12000|12000|FALSCH|0|9562|-2438|842|0|0|1|0
7|3|3|1|26|19042013|14:31:00|1|21.BV(0,1,OS).avi|0,1,0|0|1|0|3000|10500|10199|10199|FALSCH|0|11443|1244|1783|0|0|1|0
7|3|3|1|27|19042013|14:31:00|1|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|13546|46|738|0|0|1|0
7|3|3|1|28|19042013|14:31:00|1|15.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|FALSCH|0|8986|1686|808|0|0|1|0
7|3|3|1|29|19042013|14:31:00|1|43.OS(0,0,WA).avi|0,0,0|0|0|0|2500|12500|12000|12000|FALSCH|0|12930|930|971|0|0|1|0
7|3|3|1|30|19042013|14:32:00|1|22.BV(1,0,OS).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|13893|1893|814|0|0|1|0
7|3|3|1|31|19042013|14:32:00|1|25.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|11043|743|867|0|0|1|0
7|3|3|1|32|19042013|14:32:00|1|15.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|FALSCH|0|8546|1246|398|0|0|1|0
7|3|3|1|33|19042013|14:32:00|1|08.BV(1,1,WA).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|13972|2472|819|1|0|0|0
7|3|3|1|34|19042013|14:33:00|1|21.BV(0,1,OS).avi|0,1,0|0|1|0|3000|10500|10199|10199|FALSCH|0|11795|1596|404|0|0|1|0
7|3|3|1|35|19042013|14:33:00|1|45.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|WAHR|1|14538|2538|2441|0|0|0|1
7|3|3|1|36|19042013|14:33:00|1|33.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|12586|3086|647|0|0|1|0
7|3|3|1|37|19042013|14:34:00|1|35.WA(1,1,WA).avi|1,1,1|1|1|1|2000|10500|8100|8100|WAHR|0|12435|4335|429|1|0|0|0
7|3|3|1|38|19042013|14:34:00|1|23.BV(1,1,OS).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|15465|3965|1241|1|0|0|0
7|3|3|1|39|19042013|14:34:00|1|37.BV(0,0,WA).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|7538|-6962|1008|0|0|1|0
7|3|3|1|40|19042013|14:34:00|1|31.WA(0,0,BV).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|11115|1615|805|0|0|1|0
7|3|3|1|41|19042013|14:35:00|1|35.WA(1,1,WA).avi|1,1,1|1|1|1|2000|10500|8100|8100|WAHR|0|13090|4990|670|1|0|0|0
7|3|3|1|42|19042013|14:35:00|1|45.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|FALSCH|0|21682|9682|686|0|0|1|0
7|3|3|1|43|19042013|14:35:00|1|34.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|11410|1910|856|0|0|1|0
7|3|3|1|44|19042013|14:36:00|1|45.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|FALSCH|0|22554|10554|720|0|0|1|0
7|3|3|1|45|19042013|14:36:00|1|40.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|FALSCH|0|16826|2326|845|0|0|1|0
8|1|1|1|1|19042013|15:13:00|2|31.WA(0,0,BV).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|30308|20808|15009|0|0|1|0
8|1|1|1|2|19042013|15:14:00|2|21.BV(0,1,OS).avi|0,1,0|0|1|0|3000|10500|10199|10199|FALSCH|0|15951|5752|15002|0|0|1|0
8|1|1|1|3|19042013|15:15:00|2|13.OS(1,1,WA).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|15112|4112|15006|1|0|0|0
8|1|1|1|4|19042013|15:15:00|2|48.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|WAHR|0|15479|5679|15004|1|0|0|0
8|1|1|1|5|19042013|15:16:00|2|25.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|14120|3820|15000|0|0|1|0
8|1|1|1|6|19042013|15:17:00|2|18.WA(1,1,OS).avi|1,1,0|1|1|0|2500|10500|8100|10500|FALSCH|1|13551|3051|15007|0|1|0|0
8|1|1|1|7|19042013|15:17:00|2|20.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|13855|3755|15016|0|0|1|0
8|1|1|1|8|19042013|15:18:00|2|03.WA(1,1,BV).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|13016|2516|15004|1|0|0|0
8|1|1|1|9|19042013|15:18:00|2|13.OS(1,1,WA).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|12384|1384|15018|1|0|0|0
8|1|1|1|10|19042013|15:19:00|2|22.BV(1,0,OS).avi|1,0,0|1|0|0|2500|12000|10699|12000|WAHR|1|12175|175|15004|0|0|0|1
8|1|1|1|11|19042013|15:20:00|2|48.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|FALSCH|1|14480|4680|15006|0|1|0|0
8|1|1|1|12|19042013|15:20:00|2|01.WA(0,1,BV).avi|0,1,0|0|1|0|5000|11000|10000|10000|WAHR|1|15023|5023|15003|0|0|0|1
8|1|1|1|13|19042013|15:21:00|2|13.OS(1,1,WA).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|12944|1944|15014|1|0|0|0
8|1|1|1|14|19042013|15:21:00|2|36.WA(1,1,WA).avi|1,1,1|1|1|1|2500|10500|8100|8100|WAHR|0|14248|6148|15005|1|0|0|0
